timestamp,voxl_imu0_AX(m/s2),voxl_imu0_AY(m/s2),voxl_imu0_AZ(m/s2),voxl_imu0_GX(rad/s),voxl_imu0_GY(rad/s),voxl_imu0_GZ(rad/s),voxl_imu1_AX(m/s2),voxl_imu1_AY(m/s2),voxl_imu1_AZ(m/s2),voxl_imu1_GX(rad/s),voxl_imu1_GY(rad/s),voxl_imu1_GZ(rad/s),voxl_vo_i,voxl_vo_timestamp(ns),voxl_vo_T_imu_wrt_vio_x(m),voxl_vo_T_imu_wrt_vio_y(m),voxl_vo_T_imu_wrt_vio_z(m),voxl_vo_roll(rad),voxl_vo_pitch(rad),voxl_vo_yaw(rad),voxl_vo_vel_imu_wrt_vio_x(m/s),voxl_vo_vel_imu_wrt_vio_y(m/s),voxl_vo_vel_imu_wrt_vio_z(m/s),voxl_vo_angular_vel_x(rad/s),voxl_vo_angular_vel_y(rad/s),voxl_vo_angular_vel_z(rad/s),voxl_vo_gravity_vector_x(m/s2),voxl_vo_gravity_vector_y(m/s2),voxl_vo_gravity_vector_z(m/s2),voxl_vo_T_cam_wrt_imu_x(m),voxl_vo_T_cam_wrt_imu_y(m),voxl_vo_T_cam_wrt_imu_z(m),voxl_vo_imu_to_cam_roll_x(rad),voxl_vo_imu_to_cam_pitch_y(rad),voxl_vo_imu_to_cam_yaw_z(rad),voxl_vo_features,voxl_vo_quality,voxl_vo_state,voxl_vo_error_code,px4_imu0_AX(m/s2),px4_imu0_AY(m/s2),px4_imu0_AZ(m/s2),px4_imu0_GX(rad/s),px4_imu0_GY(rad/s),px4_imu0_GZ(rad/s),px4_imu1_AX(m/s2),px4_imu1_AY(m/s2),px4_imu1_AZ(m/s2),px4_imu1_GX(rad/s),px4_imu1_GY(rad/s),px4_imu1_GZ(rad/s),px4_gps_lat,px4_gps_lon,px4_gps_alt,px4_gps_north,px4_gps_east,px4_gps_down,px4_gps_vel_m_s,px4_gps_vel_n_m_s,px4_gps_vel_e_m_s,px4_gps_vel_d_m_s,px4_gps_eph,px4_gps_epv,px4_vo_position[0],px4_vo_position[1],px4_vo_position[2],px4_vo_q[0],px4_vo_q[1],px4_vo_q[2],px4_vo_q[3],px4_vo_velocity[0],px4_vo_velocity[1],px4_vo_velocity[2],px4_vo_angular_velocity[0],px4_vo_angular_velocity[1],px4_vo_angular_velocity[2],px4_vo_position_variance[0],px4_vo_position_variance[1],px4_vo_position_variance[2],px4_vo_orientation_variance[0],px4_vo_orientation_variance[1],px4_vo_orientation_variance[2],px4_vo_velocity_variance[0],px4_vo_velocity_variance[1],px4_vo_velocity_variance[2],px4_vehicle_odom_position[0],px4_vehicle_odom_position[1],px4_vehicle_odom_position[2],px4_vehicle_odom_q[0],px4_vehicle_odom_q[1],px4_vehicle_odom_q[2],px4_vehicle_odom_q[3],px4_vehicle_odom_velocity[0],px4_vehicle_odom_velocity[1],px4_vehicle_odom_velocity[2],px4_vehicle_odom_angular_velocity[0],px4_vehicle_odom_angular_velocity[1],px4_vehicle_odom_angular_velocity[2],px4_vehicle_odom_position_variance[0],px4_vehicle_odom_position_variance[1],px4_vehicle_odom_position_variance[2],px4_vehicle_odom_orientation_variance[0],px4_vehicle_odom_orientation_variance[1],px4_vehicle_odom_orientation_variance[2],px4_vehicle_odom_velocity_variance[0],px4_vehicle_odom_velocity_variance[1],px4_vehicle_odom_velocity_variance[2],px4_imu0_bias_gyro_bias[0],px4_imu0_bias_gyro_bias[1],px4_imu0_bias_gyro_bias[2],px4_imu0_bias_accel_bias[0],px4_imu0_bias_accel_bias[1],px4_imu0_bias_accel_bias[2],px4_imu1_bias_gyro_bias[0],px4_imu1_bias_gyro_bias[1],px4_imu1_bias_gyro_bias[2],px4_imu1_bias_accel_bias[0],px4_imu1_bias_accel_bias[1],px4_imu1_bias_accel_bias[2]
566546797,-0.31186,2.22766,-8.62567,-0.11405,-0.03346,-0.01696,2.12571,8.83516,-19.91358,-0.45652,-0.68776,-0.02906,207,566543786231,-0.0979,0.0065,-0.6091,0.0178,0.0929,0.0275,-0.149,0.025,-0.836,-0.104,0.123,0.001,0.517,-0.833,9.754,0.065,-0.014,0.013,-0.009,0.65,1.585,15,35,2,0,-0.9246407,1.5773001,-10.138487,-0.048043426,0.019547602,-0.0056991647,-1.2969391,0.17477673,-10.669042,0.009479403,-0.005935452,-0.0056623276,59.3962223,24.6605743,23.699,-0.04456095155273023,0.011362762457805313,-0.07499999905289251,0.039,-0.039,-0.004,0.009000001,0.13100001,0.26200002,-0.00039240925,-0.00018275101,-0.10183572,0.9986906,-0.044712476,-0.024830863,0.0011417866,-0.0035789888,-0.0027595032,-0.005928218,0.004071207,0.0059299623,-0.0006762248,1.2480139e-07,1.814653e-07,1.03869496e-07,1.1433909e-07,1.2571017e-07,1.5591571e-07,1.1713543e-05,1.49661255e-05,6.459669e-06,2.294691,-1.297385,-2.5434678,0.996281,-0.01381368,-0.03615418,-0.07698172,-0.01386924,-0.0416808,-0.17626134,-0.00017144486,-0.012538966,-0.0017558147,0.017243212,0.017242774,0.033788197,2.4556359e-05,2.419714e-05,0.00034721164,0.006149865,0.0061485786,0.0067243436,-0.0042176503,-0.0009548821,-5.7900357e-05,-0.024490021,0.044176623,-0.037814196,-0.0021945708,0.0027939777,0.0016686223,0.0018972973,-0.0047042496,-0.072184026
566647019,0.13702,-2.2791,-11.67103,0.11552,0.08664,0.00262,-0.50349,-3.10434,-22.43552,-0.08047,0.33492,-0.0003,210,566643980809,-0.1129,0.0069,-0.6909,0.0235,0.0975,0.0294,-0.154,0.003,-0.799,0.162,0.063,0.04,0.517,-0.833,9.754,0.065,-0.014,0.013,-0.009,0.65,1.586,14,28,2,0,-0.10151415,0.1910573,-11.286267,-0.0038882152,0.009161274,0.0010652645,0.4661511,0.20446482,-9.67066,0.01305,0.016407428,0.010971593,59.3962223,24.6605743,23.699,-0.04456095155273023,0.011362762457805313,-0.07499999905289251,0.039,-0.039,-0.004,0.009000001,0.13100001,0.26200002,-0.0002890821,-0.00015976591,-0.10218963,0.99868834,-0.044770014,-0.024816286,0.0011619537,-0.00127675,-0.0012007693,-0.007429832,-0.0027845942,0.0059826225,0.0025120266,1.2479045e-07,1.8131584e-07,1.0379363e-07,1.11258295e-07,1.1882822e-07,1.5001422e-07,1.1533605e-05,1.4599196e-05,6.397471e-06,2.292586,-1.2962921,-2.5543656,0.9962836,-0.013806298,-0.036141664,-0.0769551,-0.012539856,-0.04253365,-0.18240027,0.0041088443,-0.0052402746,-0.0058229393,0.016913677,0.016913272,0.033268455,2.4462397e-05,2.410181e-05,0.0003477095,0.006032701,0.006031464,0.006641326,-0.0042176503,-0.0009548821,-5.7900357e-05,-0.024490021,0.044176623,-0.037814196,-0.0021875736,0.0027982898,0.0016691198,0.0019005376,-0.0047083353,-0.07324059
566747264,-0.96652,-1.1116,-7.99261,-0.09554,-0.08766,-0.00191,-1.96894,0.81816,-18.88665,-0.23388,0.37008,0.00184,213,566744009259,-0.1275,0.0079,-0.7705,0.0262,0.0975,0.0308,-0.156,-0.008,-0.782,-0.161,-0.066,-0.005,0.516,-0.833,9.754,0.065,-0.014,0.013,-0.008,0.65,1.585,13,17,2,0,-1.0041282,0.23271641,-9.740091,-0.054807857,0.02924151,0.012357067,-0.92128885,0.48578352,-9.934022,-0.019558346,-0.018272664,0.015974427,59.3962223,24.6605742,23.713,-0.04456095217541558,0.005681381143119034,-0.08899999888712136,0.055000003,0.030000001,-0.046000004,-0.063,0.13100001,0.263,-0.00030758852,-5.4533066e-05,-0.10214041,0.9986912,-0.04470047,-0.024828095,0.0011401353,-0.002475764,-0.0021572916,-0.0068073873,-0.005173586,-0.0028212268,0.00086287543,1.252937e-07,1.8266421e-07,1.0424182e-07,1.1931321e-07,1.2687919e-07,1.6583013e-07,1.1878477e-05,1.4976721e-05,6.6158104e-06,2.2903295,-1.2959589,-2.5665135,0.99628305,-0.013824706,-0.036157217,-0.076953106,-0.0128572825,-0.043015063,-0.19093244,-0.008517843,2.5604363e-06,0.0019430955,0.016587054,0.016586676,0.03275205,2.4361343e-05,2.4002722e-05,0.0003468683,0.0059145167,0.0059133205,0.0065568425,-0.0042257914,-0.0009520464,-5.674421e-05,-0.02448319,0.044184443,-0.039375823,-0.0021875736,0.0027982898,0.0016691198,0.0019005376,-0.0047083353,-0.07324059
566847449,1.04972,-1.08798,-16.2319,0.2042,-0.12068,0.00195,0.8614,-2.93712,-6.90262,0.34245,-0.31278,0.00503,216,566843201383,-0.1421,0.0087,-0.8503,0.0217,0.1007,0.0316,-0.166,-0.013,-0.795,0.181,-0.03,0.045,0.516,-0.834,9.754,0.065,-0.014,0.013,-0.007,0.65,1.584,15,14,2,0,-1.55671,0.25474307,-9.62517,-0.037923414,0.006711166,0.014327806,-1.2531252,-0.6138733,-9.781033,-0.031316005,-0.002737902,0.014195789,59.3962222,24.6605743,23.701,-0.055701189447853225,0.011362762551284154,-0.0770000002900649,0.019000001,-0.008,0.017,0.022000002,0.13100001,0.263,-0.0004174256,-0.0002576095,-0.10216011,0.99868673,-0.044792987,-0.02484096,0.0011630551,-0.0016318972,-0.002638529,-0.006660041,0.010972355,-0.005036514,-0.0016702097,1.2463352e-07,1.8177984e-07,1.0365536e-07,1.1403822e-07,1.2255921e-07,1.659101e-07,1.19982105e-05,1.5443771e-05,6.5915488e-06,2.2890196,-1.2968333,-2.580358,0.99628174,-0.013789864,-0.036150455,-0.076979846,-0.0101332,-0.045563225,-0.20213081,0.0075153788,0.0015402911,0.0007437088,0.017960027,0.017959522,0.034765042,2.4727808e-05,2.436871e-05,0.00034736737,0.0064044343,0.006403057,0.006889241,-0.0042257914,-0.0009520464,-5.674421e-05,-0.02448319,0.044184443,-0.039375823,-0.0021875736,0.0027982898,0.0016691198,0.0019005376,-0.0047083353,-0.07324059
566947619,-0.09713,-1.53764,-6.78885,-0.04614,0.0724,0.00208,-2.83576,-5.71775,4.43659,0.2519,-0.31491,-0.07167,219,566942500518,-0.1566,0.0097,-0.9312,0.0303,0.0912,0.0299,-0.176,-0.019,-0.812,0.017,-0.079,-0.025,0.515,-0.835,9.754,0.065,-0.014,0.013,-0.006,0.65,1.583,15,12,2,0,-0.35290533,-0.31794998,-11.007582,-0.042557314,0.018801918,-0.00793622,-0.34476504,-0.26551697,-11.122503,-0.031582467,0.011078178,-0.0016653906,59.3962222,24.6605744,23.709,-0.05570118919015546,0.017044144020851852,-0.08499999967787301,0.032,-0.007,0.031000001,-0.013,0.13100001,0.263,-0.00031228355,-0.0003170682,-0.10219218,0.99868774,-0.044763647,-0.02485063,0.0011901084,-0.001102823,-0.0026499233,-0.006817883,-0.004810833,0.0025796962,0.006097955,1.2407975e-07,1.8074175e-07,1.0314931e-07,9.3840086e-08,1.0167317e-07,1.65164e-07,1.1072919e-05,1.40665925e-05,6.6161124e-06,2.287264,-1.2965403,-2.59314,0.9962821,-0.01389627,-0.03617603,-0.076942734,-0.010074518,-0.04576753,-0.2168754,-0.006876402,-0.0057017887,-0.0034158546,0.017610958,0.01761049,0.034225833,2.462882e-05,2.4271229e-05,0.00034652746,0.0062862923,0.0062849624,0.0068047154,-0.0042257914,-0.0009520464,-5.674421e-05,-0.02448319,0.044184443,-0.039375823,-0.0021918095,0.0027997144,0.0016692405,0.0019027557,-0.0047061546,-0.07482157
567047961,0.30935,1.17198,-7.96384,0.16452,-0.01016,-0.11816,5.66483,7.13907,-48.13264,-0.12948,0.06753,-0.07593,222,567041922802,-0.1715,0.0097,-1.0139,0.0403,0.095,0.0276,-0.177,-0.022,-0.831,0.166,-0.057,-0.004,0.515,-0.836,9.754,0.065,-0.014,0.013,-0.005,0.65,1.582,14,10,2,0,-2.129403,2.8682537,-9.172187,-0.11355719,0.038402785,0.031052459,-1.7721881,0.74842745,-7.994958,-0.02789196,-0.030043645,0.04623124,59.3962222,24.6605743,23.718,-0.05570118942490782,0.011362762624628769,-0.09399999970525398,0.026,0.003,-0.026,-0.006,0.13100001,0.264,-0.00071907026,-0.0005007783,-0.10276767,0.99871397,-0.044743925,-0.02381674,0.0010989177,-0.009917191,-0.0034990136,-0.0076841917,0.0035754626,0.09882454,-0.026292544,1.2411313e-07,1.8054189e-07,1.0318191e-07,8.641606e-08,9.358195e-08,1.7787897e-07,1.0413234e-05,1.2870511e-05,6.938448e-06,2.285152,-1.2954377,-2.6068532,0.996349,-0.013329724,-0.034471072,-0.07695993,-0.015316286,-0.04289056,-0.23134124,0.0109595675,0.057865564,-0.021400893,0.017276058,0.017275617,0.03379702,2.4534234e-05,2.4177065e-05,0.00034702654,0.0061739557,0.006172667,0.006731732,-0.0042369375,-0.00095317,-5.502124e-05,-0.024479574,0.044197436,-0.04143263,-0.0021918095,0.0027997144,0.0016692405,0.0019027557,-0.0047061546,-0.07482157
567148220,-1.23411,2.70572,-8.84627,-0.15493,0.01128,-0.0119,2.59504,5.30443,-18.01734,-0.32017,0.3232,0.00397,225,567146523632,-0.1873,0.0117,-1.1024,0.0454,0.0894,0.0244,-0.184,-0.013,-0.855,-0.096,-0.002,-0.059,0.515,-0.837,9.754,0.065,-0.014,0.013,-0.004,0.649,1.581,15,12,2,0,2.5948358,3.0286653,-12.661975,0.0010120012,0.12399678,-0.032543827,4.50493,-0.6014235,-16.447208,0.017280092,0.026646249,-0.039596327,59.3962222,24.6605743,23.718,-0.05570118942490782,0.011362762624628769,-0.09399999970525398,0.026,0.003,-0.026,-0.006,0.13100001,0.264,-0.00216513,-0.0008039688,-0.10534235,0.9987961,-0.044384155,-0.020871786,0.0008886559,-0.014197826,-0.0022397132,-0.020625066,0.054687753,0.110689886,0.023996823,1.35104e-07,1.8571589e-07,1.1145496e-07,9.930116e-08,1.0219902e-07,2.3026296e-07,1.1116183e-05,1.338833e-05,7.658309e-06,2.2830155,-1.2949781,-2.621719,0.99645007,-0.01263718,-0.03147648,-0.077050954,-0.01598012,-0.04334601,-0.24700746,-0.030406488,-0.0125261685,-0.0074167117,0.01694348,0.016943064,0.033275105,2.4393614e-05,2.4074878e-05,0.0003462193,0.0060578096,0.006056566,0.0066476404,-0.0042369375,-0.00095317,-5.502124e-05,-0.024479574,0.044197436,-0.04143263,-0.0021907296,0.0028035492,0.0016734868,0.0019061049,-0.0047068847,-0.07669143
567248493,-0.19748,-1.57621,-7.44109,0.07117,-0.05623,0.03258,1.36904,-1.04515,-16.81846,0.08571,-0.52158,0.05936,228,567245188353,-0.2028,0.0139,-1.1869,0.0507,0.0878,0.0225,-0.187,0.006,-0.862,0.094,0.096,-0.011,0.515,-0.838,9.754,0.065,-0.014,0.013,-0.004,0.649,1.58,15,11,2,0,-5.1513643,-2.4243686,-2.012566,-0.05044027,0.0757403,0.02380866,-4.191768,-1.2591107,-5.7810397,0.13129273,0.13980621,0.004589816,59.3962222,24.6605744,23.72,-0.05570118973689322,0.017044143903999196,-0.0959999995043372,0.030000001,-0.018000001,0.024,0.013,0.13100001,0.264,-0.0036600733,-0.0013493054,-0.1088733,0.9988905,-0.04412784,-0.016445342,-0.00017476364,-0.013954039,-0.00936589,-0.038964223,0.15261497,0.068614975,-0.027616339,1.7614836e-07,2.0519116e-07,1.373022e-07,2.3884715e-07,2.9018526e-07,4.275936e-07,1.6073433e-05,2.175743e-05,9.850502e-06,2.280947,-1.2958214,-2.640565,0.9965605,-0.0116887335,-0.025886603,-0.07784835,-0.009160653,-0.041599546,-0.27973193,-0.032761313,0.2734601,-0.04672392,0.018359771,0.01835921,0.035327964,2.4695824e-05,2.4439698e-05,0.00034676242,0.006559207,0.006557792,0.0069825994,-0.0042452565,-0.0009553958,-5.248904e-05,-0.024478938,0.044209532,-0.042737857,-0.0021907296,0.0028035492,0.0016734868,0.0019061049,-0.0047068847,-0.07669143
567348316,-0.2596,0.19343,-6.94711,-0.12443,-0.15584,0.04962,1.60849,3.58923,-35.56589,-0.45865,-0.71759,0.09558,231,567344032249,-0.2193,0.0165,-1.2723,0.0462,0.0857,0.0229,-0.188,0.007,-0.868,-0.056,-0.021,-0.04,0.516,-0.838,9.754,0.065,-0.014,0.013,-0.003,0.649,1.58,14,10,2,0,2.6082435,-8.131187,-34.415215,0.3875432,0.43633232,-0.18263958,2.2057781,-1.7010803,-15.407407,-0.086040735,0.51804304,0.17346708,59.3962221,24.6605744,23.723,-0.06684142717481031,0.017044144088836425,-0.09899999865528926,0.017,-0.006,-0.016,-0.014,0.13100001,0.264,-0.0069857533,-0.0008426462,-0.11584501,0.9991105,-0.041765228,-0.0057594995,-0.00083226414,-0.016561592,0.009001193,-0.096204795,-0.0089909425,0.38326013,0.04402685,3.6321615e-07,2.759374e-07,2.5286852e-07,3.9923498e-07,5.826023e-07,7.9272644e-07,1.9305267e-05,2.7875178e-05,1.2564806e-05,2.2794344,-1.2947946,-2.666661,0.9969002,-0.008740901,-0.01262656,-0.077164054,0.010738055,-0.04738315,-0.45288903,-0.08215181,0.43790668,0.060457382,0.017955573,0.017955055,0.034730557,2.446447e-05,2.4312818e-05,0.00034733096,0.0064159003,0.006414654,0.0068836166,-0.004249165,-0.0009550395,-5.998484e-05,-0.02447343,0.04421462,-0.044218227,-0.0021907296,0.0028035492,0.0016734868,0.0019061049,-0.0047068847,-0.07669143
567448442,1.48486,-2.11586,-7.84394,0.07104,0.10435,-0.03107,0.00416,1.27682,-4.01289,-0.22429,-0.58443,-0.05889,234,567443203621,-0.2342,0.0191,-1.3589,0.0418,0.0784,0.0219,-0.179,0.016,-0.885,-0.069,0.143,0.011,0.517,-0.838,9.754,0.065,-0.014,0.013,-0.004,0.649,1.58,15,7,2,0,-4.730464,-7.08971,-12.330618,0.7367369,0.1123854,0.11723235,-4.6595955,-0.49129018,-16.219519,0.79934746,-0.18102795,0.16665229,59.3962222,24.6605744,23.767,-0.05570118963980902,0.01704414422036502,-0.14299999958614235,0.036000002,0.029000001,0.022000002,-0.128,0.13100001,0.264,-0.0093434565,-0.001131104,-0.13527413,0.998907,-0.043797415,0.016060669,-0.0029383933,-0.007778797,-0.010500917,-0.28628552,0.0945579,0.29023463,-0.014878685,9.973612e-07,5.2473695e-07,6.530838e-07,5.3029174e-07,6.4001745e-07,1.2531791e-06,2.1086149e-05,2.7682006e-05,1.4548155e-05,2.2796888,-1.2960947,-2.716043,0.9969711,-0.0075279577,0.00689786,-0.07710084,0.018838318,-0.08075719,-0.7928048,0.1199963,0.24495974,-0.0034245704,0.017608607,0.017608125,0.034288693,2.4195338e-05,2.4205958e-05,0.00034660543,0.006356934,0.006356063,0.0068097464,-0.0042598313,-0.00095494295,-6.71742e-05,-0.024446817,0.044251427,-0.0462554,-0.0021924805,0.0028077897,0.0016594591,0.0019346137,-0.00470287,-0.079027206
567549047,-0.08249,1.2521,-16.09761,0.13735,-0.02494,-0.04053,-0.91056,-0.94004,-3.54003,0.36802,0.82496,-0.06634,237,567543468909,-0.2494,0.0209,-1.4482,0.0541,0.0893,0.0209,-0.174,0.013,-0.9,0.241,-0.084,-0.026,0.517,-0.838,9.754,0.065,-0.014,0.013,-0.003,0.649,1.58,14,9,2,0,-5.797799,1.4887146,2.3017855,-0.14460965,0.21321268,0.047564056,0.9911995,10.132502,-6.0187836,-0.22517413,0.11690375,0.10666493,59.3962221,24.6605744,23.846,-0.066841428171024,0.01704414443273793,-0.22199999880312696,0.07,-0.069000006,-0.013,-0.397,0.13100001,0.264,-0.013090264,-0.0063231313,-0.17817377,0.9992454,-0.02988414,0.024759384,-0.0015936833,-0.016516382,-0.025558993,-0.4966686,0.2790394,0.13781089,0.032493457,1.3115617e-06,7.229839e-07,9.2425506e-07,5.952353e-07,7.853759e-07,2.0636894e-06,2.4780697e-05,3.3327917e-05,1.8779861e-05,2.2799509,-1.2989308,-2.8004487,0.99710816,0.0065862923,0.012582706,-0.07465756,0.003038601,-0.091195546,-1.139835,0.043240447,0.12402465,0.013642347,0.017276999,0.017276546,0.033764455,2.4033863e-05,2.4096242e-05,0.00034712555,0.0063656424,0.006364477,0.0067288443,-0.0042697135,-0.00096469925,-0.000101887454,-0.024463048,0.044295743,-0.04904267,-0.0021965276,0.002801405,0.0016259411,0.0019381668,-0.0047067744,-0.08117724
567648961,-1.02894,2.00702,-9.6232,-0.18609,0.09277,0.00754,-7.81639,-1.0547,12.55649,-0.21151,1.0785,0.06895,240,567642686067,-0.265,0.0246,-1.5378,0.0529,0.0875,0.0188,-0.18,0.022,-0.927,0.052,0.047,-0.005,0.518,-0.839,9.754,0.065,-0.014,0.013,-0.003,0.649,1.58,13,9,2,0,3.8130057,3.112941,6.702328,-0.40687776,-0.0060187443,0.06034723,8.813775,0.09002198,-10.335051,-0.6901845,-0.27473614,0.08693338,59.3962221,24.6605744,23.846,-0.066841428171024,0.01704414443273793,-0.22199999880312696,0.07,-0.069000006,-0.013,-0.397,0.13100001,0.264,-0.015959406,-0.008693531,-0.22587818,0.99946654,-0.027252441,0.017997166,-3.892808e-05,-0.023961566,-0.014989008,-0.5583039,-0.037017066,-0.3355606,0.052366484,1.0259787e-06,6.649109e-07,7.6158733e-07,7.2216704e-07,1.1417131e-06,3.2911876e-06,2.481551e-05,3.5600675e-05,2.336816e-05,2.2782917,-1.300929,-2.9075127,0.99732906,0.0068054465,0.0028902187,-0.0726646,0.008617783,-0.0774023,-1.2597536,-0.06029446,-0.2815525,0.051076125,0.016947571,0.016947148,0.033334106,2.3933955e-05,2.3940978e-05,0.00034622662,0.0063592186,0.0063569793,0.006654747,-0.0042697135,-0.00096469925,-0.000101887454,-0.024463048,0.044295743,-0.04904267,-0.0021965276,0.002801405,0.0016259411,0.0019381668,-0.0047067744,-0.08117724
567749399,-0.82346,-1.23627,-6.69293,0.06438,-0.00044,0.00914,-1.11649,0.95671,-14.46369,-0.21151,0.13678,-0.04078,243,567742146377,-0.2816,0.0286,-1.6303,0.0512,0.0913,0.0194,-0.184,0.031,-0.951,-0.019,-0.022,0.038,0.518,-0.839,9.754,0.065,-0.014,0.013,-0.003,0.649,1.58,15,16,2,0,-2.4947581,1.9977219,-16.451038,-0.15190671,-0.14823155,-0.046871636,1.1252748,4.2164288,-12.167573,0.24234763,0.054744717,0.09891754,59.3962222,24.660574,23.997,-0.05570119247741109,-0.005681381692111179,-0.37300000021921986,0.109000005,0.026,-0.106000006,-0.758,0.13100001,0.264,-0.020048868,-0.013315687,-0.28087983,0.99945855,-0.028219044,0.016801758,0.002004659,-0.024937961,-0.016899291,-0.53489083,0.0573842,0.070161276,0.023263603,8.291764e-07,5.978866e-07,6.650752e-07,1.2744198e-06,1.8147787e-06,4.9456626e-06,2.7248354e-05,3.125279e-05,2.7425194e-05,2.2764757,-1.3027548,-3.0169172,0.9974891,0.00685936,0.00484931,-0.07032044,0.013482378,-0.07223212,-1.2140101,0.015704768,0.08744549,0.016226249,0.016621921,0.016621524,0.032815043,2.369192e-05,2.3739196e-05,0.00034674455,0.0062531373,0.0062514744,0.0065705753,-0.004268495,-0.00096116133,-0.00012357163,-0.024335,0.04423527,-0.051371135,-0.0021895675,0.002807359,0.0016047998,0.0020511204,-0.0047976933,-0.08273876
567849440,0.60054,0.57133,-8.54893,-0.04427,-0.00697,0.0383,3.45228,4.65466,-37.21852,-0.1625,-0.20518,0.06895,246,567861552516,-0.3032,0.0333,-1.7436,0.0581,0.0826,0.0233,-0.191,0.047,-0.962,-0.019,0.073,0.044,0.519,-0.839,9.754,0.065,-0.014,0.013,-0.003,0.649,1.58,15,16,2,0,-0.5114015,3.9973593,-9.957006,-0.16921726,-0.2876214,0.020293288,1.7180792,0.79942393,-10.8948145,-0.17816348,-0.30488637,0.060959954,59.396222,24.6605742,24.089,-0.07798166948016362,0.005681381700236682,-0.46499999835331085,0.14500001,-0.119,0.083000004,-0.638,0.13100001,0.264,-0.02723118,-0.01907877,-0.3306919,0.99951386,-0.026438354,0.016125498,0.0036092747,-0.04121088,-0.023785993,-0.5054705,-0.10925683,-0.09761215,0.043911107,7.986886e-07,5.954528e-07,6.59206e-07,1.6534653e-06,2.4785338e-06,6.8412605e-06,1.972851e-05,2.6134874e-05,2.9725617e-05,2.2762475,-1.306044,-3.1199994,0.99763316,0.007932311,0.0013621211,-0.0682888,0.022168444,-0.06788336,-1.1964529,-0.08360969,-0.1111473,0.06626989,0.01802584,0.018025324,0.0348347,2.4057532e-05,2.4100766e-05,0.00034590194,0.0067386455,0.006737005,0.006905088,-0.004284818,-0.000977932,-0.0001331965,-0.024379797,0.04435979,-0.05436562,-0.002199731,0.0027927256,0.0015952962,0.0020196019,-0.0047481707,-0.08496877
567949491,-0.16403,-0.41828,-12.27531,0.0753,0.01754,0.00821,0.03289,-0.27593,-14.68818,0.11235,0.30616,0.01995,249,567942312005,-0.3167,0.037,-1.8219,0.0613,0.0881,0.0278,-0.191,0.06,-0.973,0.064,-0.001,0.103,0.52,-0.839,9.753,0.065,-0.014,0.013,-0.003,0.649,1.58,13,16,2,0,-6.2852583,0.9969456,-9.784144,0.26317358,-0.1887116,0.050333746,-5.279454,0.9950302,-10.189004,0.15126409,-0.23771118,0.019844793,59.3962223,24.6605739,24.266,-0.04456095550835226,-0.011362763639209399,-0.6419999986980185,0.26200002,0.224,-0.135,-0.869,0.13100001,0.264,-0.033800438,-0.024351586,-0.37955227,0.9995473,-0.026229383,0.013346446,0.006255693,-0.04357897,-0.02392344,-0.5021055,0.034102112,-0.06892192,0.035430282,6.967979e-07,5.605749e-07,6.0240353e-07,2.1380988e-06,3.1977233e-06,9.53926e-06,1.7530647e-05,2.347098e-05,3.3089764e-05,2.2731285,-1.3046951,-3.216468,0.9978019,0.008481285,-0.0022572349,-0.06568525,0.032685246,-0.06056701,-1.2147412,-0.1284147,-0.1039915,0.02345882,0.017674811,0.01767434,0.034292806,2.3875535e-05,2.3923943e-05,0.00034639332,0.0065761567,0.006574861,0.006821285,-0.004280235,-0.00095306226,-0.00013833752,-0.024066696,0.04427452,-0.055940118,-0.002199731,0.0027927256,0.0015952962,0.0020196019,-0.0047481707,-0.08496877
568050292,-0.15925,0.6099,-14.28478,-0.1283,-0.03773,0.03337,1.01944,3.47457,-7.06024,-0.06982,-0.13274,0.06469,252,568051850692,-0.3379,0.0449,-1.9283,0.0553,0.0798,0.031,-0.196,0.077,-0.994,-0.247,-0.062,0.066,0.52,-0.839,9.753,0.065,-0.014,0.013,-0.003,0.649,1.58,13,16,2,0,-3.7019148,-0.47836152,-19.405005,0.21960427,0.1758219,0.15760587,-3.336799,-0.215957,-16.670347,0.3797024,0.3031677,0.18544456,59.3962221,24.6605739,24.358,-0.06684143404829454,-0.011362764033090379,-0.7339999988233795,0.102000006,-0.096,-0.035,-0.68700004,0.132,0.264,-0.0387017,-0.029652905,-0.42856687,0.999504,-0.028147107,0.011455625,0.008262267,-0.03244007,-0.025787935,-0.49453437,-0.0124947,0.20019771,-0.0081386035,6.3556246e-07,5.3287886e-07,5.5704226e-07,2.7185004e-06,4.1225694e-06,1.2778442e-05,1.701506e-05,2.3203978e-05,3.5821857e-05,2.2779222,-1.3066455,-3.3157067,0.99795264,0.0068205693,-0.00040124462,-0.06359179,0.05185772,-0.056864284,-1.1873688,0.0667911,0.24214667,0.043330103,0.017338028,0.017337598,0.03376677,2.3714942e-05,2.3757148e-05,0.0003468837,0.006436251,0.0064354553,0.006739726,-0.004281288,-0.0009698286,-0.00014415632,-0.024053758,0.044234592,-0.05845456,-0.0021851659,0.0028057126,0.0015847832,0.0022773668,-0.00490248,-0.08751757
