timestamp,timestamp_sample,position[0],position[1],position[2],q[0],q[1],q[2],q[3],velocity[0],velocity[1],velocity[2],angular_velocity[0],angular_velocity[1],angular_velocity[2],position_variance[0],position_variance[1],position_variance[2],orientation_variance[0],orientation_variance[1],orientation_variance[2],velocity_variance[0],velocity_variance[1],velocity_variance[2],pose_frame,velocity_frame,reset_counter,quality
604774920,604742587,-0.00014035012,0.0003900636,-0.10008882,0.99933463,-0.02378121,-0.027653828,-0.00019454859,-0.0004690687,0.0010506343,0.0015549811,0.002808108,0.0055731423,0.015728915,1.2253635e-07,1.5040538e-07,1.02032494e-07,1.10310125e-08,7.94957e-09,1.9070171e-08,4.4729486e-06,3.9913452e-06,4.243845e-06,2,3,2,100
604808094,604772274,-0.00012503116,0.00039222254,-0.10009235,0.99933326,-0.023800489,-0.027687345,-0.00019477116,-9.530465e-05,-0.0015617127,0.0003856383,0.016537152,-0.0009513904,-0.008231905,1.2242232e-07,1.5034769e-07,1.0203969e-07,1.10922835e-08,7.934143e-09,1.915351e-08,4.5021293e-06,4.004763e-06,4.2511674e-06,2,3,2,100
604842396,604811897,-0.0001370741,0.00041085767,-0.100077674,0.9993351,-0.023803238,-0.02761736,-0.00014454548,-0.0005793667,0.0037884708,0.0022702462,-0.031138673,0.01343044,0.028233007,1.2230744e-07,1.5027017e-07,1.0199014e-07,1.1163236e-08,7.820114e-09,1.9098232e-08,4.4847466e-06,3.9751794e-06,4.254565e-06,2,3,2,100
604874877,604841647,-0.00012216248,0.00040092907,-0.10008147,0.9993341,-0.023804666,-0.027654432,-0.00017362031,-0.00063570414,0.0014168831,0.0013771866,-0.009565667,0.011962971,0.01492619,1.2227494e-07,1.501963e-07,1.02018376e-07,1.1181122e-08,7.9441635e-09,1.938596e-08,4.4959434e-06,4.014471e-06,4.260922e-06,2,3,2,100
604900070,604871345,-0.00012501267,0.00039013344,-0.10008094,0.99933577,-0.023767201,-0.027624752,-0.00017833045,7.423312e-07,-0.0022195175,0.0004822357,0.027850242,0.0006444312,-0.008227996,1.2221895e-07,1.500953e-07,1.02000165e-07,1.1279969e-08,7.973273e-09,1.9389537e-08,4.4945236e-06,4.0161253e-06,4.2585784e-06,2,3,2,100
604939188,604910982,-0.0001250796,0.00040478894,-0.10007363,0.9993331,-0.023863511,-0.027638767,-0.00015365896,-0.000443133,0.0029785726,0.0019870342,-0.028069591,0.010634644,0.018781021,1.221874e-07,1.50101e-07,1.0199007e-07,1.1323717e-08,7.991885e-09,1.957292e-08,4.4929866e-06,4.012868e-06,4.259692e-06,2,3,2,100
604968353,604940697,-0.00012542888,0.00038542465,-0.10008408,0.9993357,-0.023769416,-0.027625313,-0.00018449628,-0.00015084162,0.0010942221,0.001134575,-0.0017063193,0.0005155414,0.0024132896,1.2209843e-07,1.499931e-07,1.0193905e-07,1.123004e-08,7.927497e-09,1.9578396e-08,4.470065e-06,3.9958695e-06,4.254896e-06,2,3,2,100
605005810,604980290,-0.00012843068,0.0004109879,-0.100076616,0.9993329,-0.02391233,-0.027603466,-0.00013825334,-0.0004939056,0.003932724,0.002363952,-0.03659101,0.013297784,0.023837723,1.2203145e-07,1.4996704e-07,1.0190422e-07,1.1311345e-08,7.817812e-09,1.946017e-08,4.5127185e-06,3.9778706e-06,4.2581173e-06,2,3,2,100
605036298,605010075,-0.00012762463,0.00039555854,-0.100081295,0.99933475,-0.023793533,-0.027639052,-0.00017478626,-0.00049725786,0.0030008273,0.0019789308,-0.025934225,0.009169857,0.01212477,1.2193593e-07,1.4988017e-07,1.0190165e-07,1.1162045e-08,7.8596e-09,1.9327446e-08,4.4556186e-06,3.991479e-06,4.2477386e-06,2,3,2,100
605068819,605039766,-0.0001358665,0.00040694294,-0.10007805,0.9993348,-0.023844264,-0.027592352,-0.00017502524,-0.00076180353,-0.0001618489,0.0010858213,0.008286558,0.010495606,-0.0042399713,1.2186091e-07,1.4985831e-07,1.0186962e-07,1.1228731e-08,7.80636e-09,1.9389784e-08,4.5090455e-06,3.969244e-06,4.2654387e-06,2,3,2,100
605107504,605079515,-0.00012331376,0.0004049874,-0.1000672,0.99933493,-0.0238298,-0.02760221,-0.00014100509,5.6279572e-05,0.0041281027,0.002448284,-0.033137497,0.0007865314,0.024504017,1.2187263e-07,1.498341e-07,1.018614e-07,1.1038344e-08,7.865038e-09,1.9494031e-08,4.4732706e-06,3.9942875e-06,4.2511188e-06,2,3,2,100
605138096,605109220,-0.00013108317,0.00040702612,-0.10007035,0.99933505,-0.02385788,-0.027572753,-0.00016963125,-0.00061660603,0.0014774428,0.0018522335,-0.011290468,0.016887123,0.01146435,1.218226e-07,1.4978275e-07,1.0186921e-07,1.12899174e-08,7.898696e-09,1.9490107e-08,4.5094307e-06,3.9839997e-06,4.2448937e-06,2,3,2,100
605170101,605138918,-0.00012626321,0.00039094946,-0.10007388,0.99933606,-0.023781942,-0.027600884,-0.00017363846,0.00019677327,-0.00038461373,0.0007339373,0.003625667,-0.0050753104,-0.008902042,1.2178536e-07,1.4975406e-07,1.0184841e-07,1.1207208e-08,7.859056e-09,1.951454e-08,4.4932776e-06,3.992688e-06,4.25472e-06,2,3,2,100
605211251,605178513,-0.00012588728,0.00040668674,-0.1000726,0.9993349,-0.023878759,-0.02756202,-0.0001388463,-6.358591e-05,0.002593906,0.0016623146,-0.017564362,0.0034466423,0.02384365,1.2174826e-07,1.497129e-07,1.0185905e-07,1.122801e-08,7.793861e-09,1.9492825e-08,4.5015922e-06,3.9698693e-06,4.2527327e-06,2,3,2,100
605236834,605208250,-0.00012467882,0.00039832067,-0.100077264,0.9993349,-0.02382434,-0.027609432,-0.00016975275,0.00018263819,0.0024399885,0.0011210288,-0.021680119,-0.0066684196,0.009063339,1.2166892e-07,1.496063e-07,1.01890436e-07,1.13042695e-08,7.95057e-09,1.9351583e-08,4.4917997e-06,4.0122873e-06,4.258786e-06,2,3,2,100
605268980,605237973,-0.00013390416,0.00039545368,-0.10008114,0.9993343,-0.02385657,-0.027602367,-0.00017231755,-0.0006522916,-0.0013967829,4.918095e-05,0.017736515,0.0073004374,-0.0068997736,1.2158071e-07,1.4956116e-07,1.0190624e-07,1.1179529e-08,7.926052e-09,1.9254012e-08,4.485646e-06,4.0075824e-06,4.258081e-06,2,3,2,100
605334907,605297490,-0.0001421168,0.00041819212,-0.100041986,0.9993343,-0.023942342,-0.027526705,-0.00011087458,0.0011088109,-0.0038741294,0.0011469618,0.0487529,-0.023314726,-0.027660625,1.2151207e-07,1.4953184e-07,1.0187105e-07,1.1024348e-08,7.842341e-09,1.9158643e-08,4.4831368e-06,3.985182e-06,4.25086e-06,2,3,2,100
605341321,605307411,-0.00014117607,0.00039842448,-0.100074634,0.99933666,-0.02383315,-0.027536985,-0.00015639706,-0.001278298,0.001366894,0.001399046,-0.005833647,0.017818123,0.011066683,1.2142122e-07,1.494686e-07,1.0187288e-07,1.1005862e-08,7.917675e-09,1.9104963e-08,4.4923627e-06,4.016662e-06,4.262169e-06,2,3,2,100
