timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
568110704,568109772,527625,0.24516666,0.12016667,-0.436,nan,0
568130693,568129760,527625,0.24875,0.11975,-0.43391666,nan,0
568150696,568149764,527625,0.24208333,0.11666667,-0.43725,nan,0
568170700,568169764,527625,0.24458332,0.117249995,-0.43808332,nan,0
568190691,568189760,527625,0.24833333,0.117249995,-0.43141666,nan,0
568210690,568209759,527625,0.2385,0.111833334,-0.42891666,nan,0
568230688,568229758,527625,0.23666666,0.10875,-0.43391666,nan,0
568250691,568249760,527625,0.23708333,0.105,-0.42808333,nan,0
568270694,568269761,527625,0.23391667,0.11016667,-0.42249998,nan,0
568290726,568289761,527625,0.23891667,0.10891666,-0.42458332,nan,0
568310809,568309773,527625,0.23975,0.11266667,-0.42766666,nan,0
568330864,568329788,527625,0.24125,0.11266667,-0.42458332,nan,0
568350891,568349757,527625,0.24333332,0.109749995,-0.43516666,nan,0
568370872,568369761,527625,0.24249999,0.111,-0.436,nan,0
568390889,568389757,527625,0.24416666,0.109749995,-0.43558332,nan,0
568410691,568409760,527625,0.24374999,0.113749996,-0.43933332,nan,0
568430987,568429807,527625,0.23933333,0.121249996,-0.44641668,nan,0
568450708,568449772,527625,0.2375,0.1185,-0.4485,nan,0
568470730,568469795,527625,0.23416667,0.12083333,-0.446,nan,0
568490783,568489840,527625,0.2335,0.12291667,-0.446,nan,0
568510893,568509952,527625,0.23808333,0.117249995,-0.44224998,nan,0
568531238,568529985,527625,0.23541667,0.11666667,-0.44391665,nan,0
568550874,568549917,527625,0.23458333,0.12058333,-0.44308332,nan,0
568570896,568569964,527625,0.24125,0.11666667,-0.44141665,nan,0
568590692,568589757,527625,0.24058333,0.11416666,-0.43766665,nan,0
568610723,568609773,527625,0.23583333,0.11333333,-0.4443333,nan,0
568630706,568629773,527625,0.23933333,0.11683333,-0.44016665,nan,0
568650703,568649770,527625,0.241,0.11541667,-0.43933332,nan,0
568670748,568669785,527625,0.24374999,0.12016667,-0.43475,nan,0
568690693,568689760,527625,0.23766667,0.12166666,-0.44308332,nan,0
568710704,568709768,527625,0.23808333,0.11291666,-0.4385,nan,0
568730698,568729763,527625,0.23666666,0.11683333,-0.43558332,nan,0
568750794,568749848,527625,0.23708333,0.11666667,-0.43308333,nan,0
568770707,568769763,527625,0.23666666,0.11666667,-0.4335,nan,0
568790700,568789767,527625,0.23708333,0.114583336,-0.43516666,nan,0
568830698,568829764,527625,0.23975,0.11416666,-0.43766665,nan,0
568850713,568849779,527625,0.24249999,0.11625,-0.43683332,nan,0
568870724,568869758,527625,0.23975,0.11683333,-0.4385,nan,0
568890699,568889762,527625,0.241,0.11333333,-0.43933332,nan,0
568930717,568929759,527625,0.23625,0.117249995,-0.44016665,nan,0
568950738,568949793,527625,0.24125,0.11625,-0.4443333,nan,0
568970877,568969758,527625,0.23975,0.117249995,-0.44141665,nan,0
568990823,568989756,527625,0.24333332,0.118083335,-0.436,nan,0
569030946,569029759,527625,0.24416666,0.119333334,-0.436,nan,0
569050877,569049756,527625,0.24458332,0.12016667,-0.43558332,nan,0
569070691,569069758,527625,0.24599999,0.11683333,-0.43766665,nan,0
569090693,569089757,527625,0.24166666,0.113749996,-0.43808332,nan,0
569130785,569129843,527625,0.24208333,0.11416666,-0.43016666,nan,0
569150766,569149830,527625,0.24516666,0.11891667,-0.43225,nan,0
569170882,569169949,527625,0.241,0.114583336,-0.43016666,nan,0
569190897,569189946,527625,0.24374999,0.117249995,-0.42933333,nan,0
569230909,569229975,527625,0.25474998,0.11666667,-0.43558332,nan,0
569250694,569249764,527625,0.24833333,0.12416667,-0.43933332,nan,0
569270711,569269759,527625,0.24599999,0.12291667,-0.43683332,nan,0
569290694,569289762,527625,0.24599999,0.12208333,-0.43725,nan,0
569330731,569329795,527625,0.24833333,0.119333334,-0.43891665,nan,0
569350694,569349759,527625,0.24875,0.12208333,-0.43683332,nan,0
569370691,569369760,527625,0.24641666,0.11766666,-0.43808332,nan,0
569390756,569389827,527625,0.24683332,0.11975,-0.43558332,nan,0
569430696,569429763,527625,0.24558333,0.11625,-0.43683332,nan,0
569450691,569449760,527625,0.24724999,0.11541667,-0.43766665,nan,0
569470691,569469759,527625,0.24833333,0.11625,-0.43516666,nan,0
569490690,569489758,527625,0.25083333,0.11333333,-0.4335,nan,0
569530748,569529764,527625,0.25,0.113749996,-0.43516666,nan,0
569550735,569549762,527625,0.24641666,0.113749996,-0.43975,nan,0
569570696,569569760,527625,0.24808332,0.11666667,-0.4385,nan,0
569590720,569589759,527625,0.24558333,0.12058333,-0.44141665,nan,0
569630778,569629758,527625,0.25433332,0.11975,-0.43516666,nan,0
569650803,569649763,527625,0.25349998,0.115,-0.43433332,nan,0
569670815,569669761,527625,0.25041667,0.11266667,-0.43725,nan,0
569690915,569689760,527625,0.25625,0.11766666,-0.43641666,nan,0
569730704,569729766,527625,0.25208333,0.11683333,-0.43808332,nan,0
569750723,569749785,527625,0.25166667,0.11891667,-0.43475,nan,0
569770700,569769769,527625,0.25349998,0.117249995,-0.43516666,nan,0
569790750,569789820,527625,0.24958333,0.121249996,-0.43308333,nan,0
569831187,569829972,527625,0.25666666,0.12375,-0.43308333,nan,0
569851254,569850003,527625,0.25433332,0.11766666,-0.43058333,nan,0
569870916,569869984,527625,0.25125,0.118083335,-0.43516666,nan,0
569890903,569889972,527625,0.25916666,0.119333334,-0.43391666,nan,0
569930704,569929769,527625,0.25225,0.117249995,-0.43266666,nan,0
570030696,570029763,527625,0.25041667,0.123333335,-0.43433332,nan,0
570130699,570129765,527625,0.25125,0.117249995,-0.436,nan,0
570230701,570229763,527625,0.24333332,0.11683333,-0.43516666,nan,0
570406453,570405520,527625,0.61433333,-0.111833334,-0.57266665,nan,0
570426472,570425484,527625,0.23891667,0.113749996,-0.43641666,nan,0
570446427,570445483,527625,0.23808333,0.11333333,-0.43266666,nan,0
570466412,570465483,527625,0.23708333,0.113749996,-0.43183333,nan,0
570486417,570485484,527625,0.24458332,0.1185,-0.43433332,nan,0
570526413,570525483,527625,0.24766666,0.11333333,-0.43975,nan,0
570546484,570545499,527625,0.25474998,0.115833335,-0.43558332,nan,0
570566416,570565482,527625,0.24724999,0.115833335,-0.43516666,nan,0
570586420,570585485,527625,0.24641666,0.115833335,-0.43725,nan,0
570626410,570625480,527625,0.24641666,0.11766666,-0.44308332,nan,0
570646491,570645485,527625,0.24875,0.11683333,-0.44224998,nan,0
570666428,570665482,527625,0.24808332,0.117249995,-0.43933332,nan,0
570686455,570685479,527625,0.24683332,0.114583336,-0.43641666,nan,0
570726626,570725497,527625,0.25349998,0.11891667,-0.431,nan,0
570746643,570745485,527625,0.25625,0.11625,-0.43391666,nan,0
570766609,570765482,527625,0.25,0.117249995,-0.43141666,nan,0
570786411,570785480,527625,0.25266665,0.12291667,-0.431,nan,0
570826439,570825503,527625,0.25,0.11766666,-0.43558332,nan,0
570846818,570845642,527625,0.24599999,0.12016667,-0.43933332,nan,0
570866475,570865543,527625,0.24808332,0.115,-0.4385,nan,0
570886519,570885589,527625,0.24475,0.11291666,-0.44099998,nan,0
570926615,570925682,527625,0.24458332,0.12291667,-0.43558332,nan,0
570946649,570945480,527625,0.24291666,0.11975,-0.43558332,nan,0
570966450,570965482,527625,0.24208333,0.121249996,-0.43058333,nan,0
570986412,570985480,527625,0.24291666,0.12516667,-0.43475,nan,0
571026420,571025486,527625,0.24558333,0.124583334,-0.43725,nan,0
571046461,571045530,527625,0.24208333,0.123333335,-0.43933332,nan,0
571066417,571065482,527625,0.24808332,0.119333334,-0.436,nan,0
571086420,571085482,527625,0.24558333,0.11975,-0.43475,nan,0
571126416,571125484,527625,0.24374999,0.12208333,-0.44933334,nan,0
571146414,571145483,527625,0.24599999,0.1225,-0.4535,nan,0
571166420,571165483,527625,0.24516666,0.12083333,-0.451,nan,0
571186416,571185484,527625,0.23891667,0.1225,-0.4535,nan,0
571226417,571225484,527625,0.24516666,0.12291667,-0.4535,nan,0
571246422,571245489,527625,0.24683332,0.12166666,-0.44891667,nan,0
571326444,571325482,527625,0.24208333,0.124749996,-0.44641668,nan,0
571426621,571425490,527625,0.24125,0.12083333,-0.42766666,nan,0
571526492,571525554,527625,0.2335,0.115833335,-0.43891665,nan,0
571722637,571721702,527625,0.61083335,-0.103083335,-0.57225,nan,0
571742642,571741703,527625,0.23224999,0.12016667,-0.44391665,nan,0
571762635,571761702,527625,0.2335,0.11975,-0.4485,nan,0
571782658,571781727,527625,0.23391667,0.12558334,-0.43975,nan,0
571802636,571801703,527625,0.2375,0.12558334,-0.44641668,nan,0
571842701,571841701,527625,0.23891667,0.124749996,-0.44099998,nan,0
571862638,571861700,527625,0.2335,0.12683333,-0.44808334,nan,0
571882644,571881705,527625,0.23933333,0.123333335,-0.44516665,nan,0
571902681,571901746,527625,0.23808333,0.12083333,-0.4385,nan,0
571942734,571941700,527625,0.23583333,0.12016667,-0.43975,nan,0
571962635,571961702,527625,0.23708333,0.12016667,-0.44141665,nan,0
571982716,571981703,527625,0.24475,0.1185,-0.43475,nan,0
572002761,572001701,527625,0.23975,0.11666667,-0.43725,nan,0
572042939,572041700,527625,0.23933333,0.11416666,-0.42725,nan,0
572062817,572061701,527625,0.235,0.111833334,-0.42683333,nan,0
572082855,572081704,527625,0.23308334,0.111833334,-0.42933333,nan,0
572102672,572101701,527625,0.23458333,0.11766666,-0.43391666,nan,0
572142731,572141797,527625,0.23,0.111,-0.446,nan,0
572162680,572161742,527625,0.22874999,0.108333334,-0.446,nan,0
572182710,572181780,527625,0.22916667,0.11141667,-0.44474998,nan,0
572202782,572201846,527625,0.23308334,0.111833334,-0.4455833,nan,0
572242853,572241918,527625,0.24558333,0.117249995,-0.43933332,nan,0
572262634,572261701,527625,0.23933333,0.119333334,-0.44016665,nan,0
572282633,572281702,527625,0.24058333,0.11975,-0.44058332,nan,0
572302643,572301707,527625,0.24808332,0.1185,-0.43725,nan,0
572342687,572341715,527625,0.24208333,0.11416666,-0.43725,nan,0
572362628,572361698,527625,0.24249999,0.12016667,-0.436,nan,0
572382639,572381704,527625,0.2385,0.1185,-0.43933332,nan,0
572402639,572401702,527625,0.24058333,0.11683333,-0.43558332,nan,0
572442639,572441701,527625,0.23808333,0.115,-0.43725,nan,0
572462696,572461702,527625,0.24058333,0.1225,-0.43475,nan,0
572482640,572481703,527625,0.23583333,0.121249996,-0.44308332,nan,0
572502637,572501703,527625,0.23891667,0.12083333,-0.44099998,nan,0
572542641,572541702,527625,0.235,0.12766667,-0.45016667,nan,0
572562642,572561707,527625,0.24125,0.124583334,-0.45475,nan,0
572582638,572581702,527625,0.23933333,0.12641667,-0.45183334,nan,0
572602643,572601702,527625,0.24058333,0.12916666,-0.45641667,nan,0
572642730,572641699,527625,0.23458333,0.13208333,-0.4535,nan,0
572662735,572661698,527625,0.23099999,0.1335,-0.45308334,nan,0
572742929,572741702,527625,0.23583333,0.13599999,-0.4443333,nan,0
572842722,572841790,527625,0.22475,0.13958333,-0.43558332,nan,0
572942651,572941704,527625,0.21541667,0.13125,-0.44641668,nan,0
573138800,573137838,527625,0.21766667,0.14,-0.44224998,nan,0
573158756,573157825,527625,0.21725,0.13958333,-0.44474998,nan,0
573178783,573177833,527625,0.21808334,0.13916667,-0.44391665,nan,0
573198806,573197874,527625,0.22308333,0.13266666,-0.44391665,nan,0
573218786,573217813,527625,0.22,0.13391666,-0.44349998,nan,0
573258820,573257831,527625,0.22291666,0.13599999,-0.4535,nan,0
573278884,573277840,527625,0.2225,0.13516666,-0.4485,nan,0
573298905,573297828,527625,0.22475,0.13475,-0.44891667,nan,0
573318960,573317877,527625,0.22391666,0.13833334,-0.44891667,nan,0
573358767,573357826,527625,0.21599999,0.13558333,-0.44891667,nan,0
573378803,573377859,527625,0.22308333,0.13708334,-0.44183332,nan,0
573398789,573397855,527625,0.22083333,0.13208333,-0.4485,nan,0
573418873,573417942,527625,0.22291666,0.13125,-0.44308332,nan,0
573458868,573457937,527625,0.22749999,0.13558333,-0.44099998,nan,0
573479006,573478069,527625,0.22291666,0.13475,-0.44349998,nan,0
573498983,573498051,527625,0.22516666,0.13708334,-0.44183332,nan,0
573519015,573518080,527625,0.22558333,0.13433333,-0.44391665,nan,0
573558771,573557835,527625,0.22516666,0.13599999,-0.44641668,nan,0
573578780,573577837,527625,0.22516666,0.13625,-0.44975,nan,0
573598777,573597840,527625,0.22291666,0.14058334,-0.44725,nan,0
573618818,573617879,527625,0.22791666,0.14808333,-0.44474998,nan,0
573658760,573657830,527625,0.22916667,0.14666666,-0.44766667,nan,0
573678787,573677846,527625,0.22749999,0.14791666,-0.44141665,nan,0
573698777,573697839,527625,0.22916667,0.14308333,-0.44391665,nan,0
573718796,573717834,527625,0.22475,0.14225,-0.44683334,nan,0
573758827,573757828,527625,0.22708333,0.15333334,-0.43975,nan,0
573778818,573777831,527625,0.22791666,0.15141666,-0.43725,nan,0
573798770,573797833,527625,0.22641666,0.15183333,-0.43683332,nan,0
573818781,573817840,527625,0.22683333,0.151,-0.43933332,nan,0
573858775,573857839,527625,0.22916667,0.14541666,-0.45016667,nan,0
573878926,573877821,527625,0.22433333,0.13791667,-0.44933334,nan,0
573898786,573897825,527625,0.21933334,0.13,-0.44474998,nan,0
573918830,573917830,527625,0.20541666,0.12558334,-0.44891667,nan,0
573958919,573957833,527625,0.17266667,0.11766666,-0.45391667,nan,0
573979060,573977840,527625,0.15708333,0.11975,-0.45933333,nan,0
573998977,573997829,527625,0.12875,0.11225,-0.46266666,nan,0
574018773,574017833,527625,0.10583333,0.1185,-0.4635,nan,0
574058781,574057849,527625,0.06333333,0.12416667,-0.46225,nan,0
574078847,574077889,527625,0.045166668,0.13,-0.45808333,nan,0
574098843,574097912,527625,0.0325,0.126,-0.461,nan,0
574118874,574117943,527625,0.025416667,0.12641667,-0.45933333,nan,0
574158989,574158060,527625,0.018749999,0.13266666,-0.45225,nan,0
574178873,574177848,527625,0.0125,0.13083333,-0.45558333,nan,0
574198757,574197825,527625,0.009333333,0.13708334,-0.44725,nan,0
574218781,574217846,527625,0.013333334,0.13666667,-0.44766667,nan,0
574258811,574257865,527625,0.0,0.13833334,-0.456,nan,0
574278840,574277871,527625,-0.0018333333,0.13958333,-0.4485,nan,0
574298778,574297832,527625,-0.00375,0.14391667,-0.44766667,nan,0
574318787,574317841,527625,-0.00625,0.14458333,-0.44766667,nan,0
574358783,574357840,527625,-0.004583333,0.14625,-0.44891667,nan,0
574378813,574377872,527625,-0.0034999999,0.14266667,-0.45058334,nan,0
574398774,574397834,527625,-0.00375,0.14625,-0.451,nan,0
574418757,574417825,527625,-0.00375,0.1435,-0.45308334,nan,0
574458768,574457829,527625,-0.0026666666,0.15558334,-0.45308334,nan,0
574478783,574477836,527625,-0.004583333,0.156,-0.44975,nan,0
574498769,574497828,527625,-0.004583333,0.15933333,-0.4535,nan,0
574518774,574517838,527625,-0.00225,0.16291666,-0.45058334,nan,0
574558772,574557827,527625,-0.0018333333,0.1635,-0.45141667,nan,0
574658965,574657829,527625,0.034166668,0.17475,-0.45641667,nan,0
574758852,574757913,527625,0.19516666,0.17933333,-0.451,nan,0
574799282,574798102,527625,0.30475,0.16833334,-0.41583332,nan,0
574858756,574857825,527625,0.35916665,0.17041667,-0.39166665,nan,0
575074818,575073885,527625,0.43583333,0.156,-0.32225,nan,0
575094860,575093896,527625,0.44099998,0.15458333,-0.33141667,nan,0
575114853,575113901,527625,0.4375,0.156,-0.32391667,nan,0
575134939,575133887,527625,0.44099998,0.15416667,-0.32308334,nan,0
575154928,575153894,527625,0.44016665,0.15558334,-0.31975,nan,0
575194965,575193887,527625,0.43266666,0.15291667,-0.33433333,nan,0
575215070,575213891,527625,0.43041667,0.15416667,-0.3385,nan,0
575235047,575233914,527625,0.42016667,0.15541667,-0.3435,nan,0
575254828,575253894,527625,0.4130833,0.15641667,-0.3505833,nan,0
575294846,575293913,527625,0.40041667,0.16166666,-0.35183334,nan,0
575314945,575314010,527625,0.39416665,0.15641667,-0.36141667,nan,0
575334945,575334015,527625,0.39183334,0.1585,-0.361,nan,0
575355031,575354100,527625,0.3875,0.15766667,-0.36808333,nan,0
575395023,575394086,527625,0.38125,0.15808333,-0.36183333,nan,0
575414834,575413890,527625,0.38583332,0.16558333,-0.3635,nan,0
575434828,575433898,527625,0.38666666,0.16166666,-0.35933334,nan,0
575454816,575453886,527625,0.39374998,0.16391666,-0.3535,nan,0
575494841,575493908,527625,0.40433332,0.16333333,-0.35266668,nan,0
575514828,575513891,527625,0.41183332,0.16333333,-0.34724998,nan,0
575534823,575533887,527625,0.41808334,0.15958333,-0.341,nan,0
575554848,575553888,527625,0.41975,0.16208333,-0.34016666,nan,0
575594892,575593888,527625,0.42458332,0.16041666,-0.3385,nan,0
575614828,575613892,527625,0.42766666,0.16208333,-0.33183333,nan,0
575634824,575633886,527625,0.42766666,0.16166666,-0.33183333,nan,0
575654829,575653889,527625,0.43,0.16433333,-0.33058333,nan,0
575694849,575693916,527625,0.43391666,0.17183334,-0.32225,nan,0
575714868,575713931,527625,0.43,0.17083333,-0.32183334,nan,0
575734821,575733889,527625,0.43266666,0.17225,-0.33225,nan,0
575754824,575753888,527625,0.43083334,0.16641666,-0.32266667,nan,0
575794888,575793887,527625,0.4375,0.17666666,-0.32475,nan,0
575815057,575813917,527625,0.43516666,0.17308334,-0.32641667,nan,0
575834944,575833886,527625,0.43916667,0.17308334,-0.32266667,nan,0
575854962,575853898,527625,0.43225,0.17583333,-0.32016668,nan,0
575895075,575893886,527625,0.43708333,0.1775,-0.32641667,nan,0
575915211,575913944,527625,0.43558332,0.17833333,-0.32391667,nan,0
575934869,575933936,527625,0.43125,0.17308334,-0.3235,nan,0
575954833,575953893,527625,0.4285,0.17433333,-0.326,nan,0
575994939,575994003,527625,0.43433332,0.17391667,-0.32933334,nan,0
576015303,576014068,527625,0.43,0.17933333,-0.33016667,nan,0
576035021,576034088,527625,0.43083334,0.18058333,-0.3335,nan,0
576055020,576054087,527625,0.42808333,0.17975,-0.33975,nan,0
576094819,576093886,527625,0.39766666,0.18183333,-0.36475,nan,0
576114879,576113904,527625,0.37683332,0.18266666,-0.37183332,nan,0
576134838,576133898,527625,0.35391667,0.19375,-0.38833332,nan,0
576154844,576153898,527625,0.32125,0.18975,-0.40291667,nan,0
576194824,576193884,527625,0.25266665,0.20266667,-0.43225,nan,0
576214878,576213930,527625,0.215,0.19725,-0.44183332,nan,0
576234887,576233897,527625,0.17666666,0.2,-0.45683333,nan,0
576254833,576253894,527625,0.15083334,0.19808333,-0.46433333,nan,0
576294817,576293886,527625,0.116,0.2,-0.45933333,nan,0
576394818,576393887,527625,0.047083333,0.19083333,-0.46016666,nan,0
576494919,576493887,527625,0.030166667,0.17891666,-0.45725,nan,0
576594817,576593886,527625,0.039333332,0.185,-0.45433334,nan,0
576771133,576770135,527625,0.106249996,0.18058333,-0.46475,nan,0
576791083,576790141,527625,0.113749996,0.18333334,-0.4635,nan,0
576811076,576810141,527625,0.12166666,0.18458334,-0.46016666,nan,0
576831100,576830165,527625,0.12875,0.18416667,-0.46141666,nan,0
576851196,576850257,527625,0.13583334,0.18583333,-0.46433333,nan,0
576871074,576870141,527625,0.135,0.18375,-0.4485,nan,0
576891073,576890141,527625,0.14558333,0.18891667,-0.45433334,nan,0
576911070,576910138,527625,0.15433334,0.18291667,-0.451,nan,0
576931075,576930139,527625,0.15933333,0.185,-0.446,nan,0
576951069,576950137,527625,0.16458333,0.17708333,-0.43975,nan,0
576991123,576990141,527625,0.19125,0.16041666,-0.42725,nan,0
577011079,577010144,527625,0.19641666,0.15058333,-0.431,nan,0
577031077,577030139,527625,0.2075,0.12958333,-0.4385,nan,0
577051105,577050146,527625,0.22125,0.10225,-0.44808334,nan,0
577091077,577090138,527625,0.24416666,0.063083336,-0.44224998,nan,0
577111230,577110143,527625,0.25433332,0.049333334,-0.44016665,nan,0
577131101,577130139,527625,0.25933334,0.037916668,-0.431,nan,0
577151147,577150139,527625,0.26458332,0.031833332,-0.42725,nan,0
577191245,577190137,527625,0.28225,0.028333332,-0.40875,nan,0
577211251,577210139,527625,0.28141665,0.026,-0.4075,nan,0
577231335,577230140,527625,0.29141667,0.026833333,-0.3975,nan,0
577251072,577250141,527625,0.29016668,0.0275,-0.39708334,nan,0
577291132,577290196,527625,0.29291666,0.030416666,-0.38875,nan,0
577311170,577310237,527625,0.29516667,0.027916666,-0.39083332,nan,0
577331233,577330297,527625,0.29375,0.025583332,-0.38625,nan,0
577351206,577350275,527625,0.285,0.030833334,-0.385,nan,0
577391667,577390433,527625,0.29208332,0.028333332,-0.40375,nan,0
577411358,577410151,527625,0.28791666,0.031833332,-0.41375,nan,0
577431081,577430139,527625,0.29016668,0.041,-0.41791666,nan,0
577451069,577450136,527625,0.28666666,0.04975,-0.42416665,nan,0
577491147,577490214,527625,0.28183332,0.06391667,-0.42725,nan,0
577511116,577510173,527625,0.28,0.071833335,-0.42166665,nan,0
577531076,577530139,527625,0.27958333,0.07975,-0.43058333,nan,0
577551074,577550140,527625,0.285,0.083333336,-0.42766666,nan,0
577591074,577590140,527625,0.28083333,0.09475,-0.426,nan,0
577611077,577610141,527625,0.27875,0.10266667,-0.42499998,nan,0
577631094,577630159,527625,0.27791667,0.10225,-0.42975,nan,0
577651082,577650138,527625,0.26933333,0.105,-0.42891666,nan,0
577691075,577690139,527625,0.27433333,0.12291667,-0.42891666,nan,0
577711111,577710159,527625,0.27641666,0.12875,-0.43141666,nan,0
577731080,577730142,527625,0.27333334,0.13208333,-0.431,nan,0
577751190,577750141,527625,0.26808333,0.1335,-0.43183333,nan,0
577791134,577790141,527625,0.26766667,0.14583333,-0.43225,nan,0
577811218,577810143,527625,0.265,0.14933333,-0.43183333,nan,0
577831231,577830139,527625,0.261,0.156,-0.4335,nan,0
577851220,577850143,527625,0.265,0.16125,-0.426,nan,0
577891313,577890140,527625,0.27041668,0.16391666,-0.42725,nan,0
577911074,577910141,527625,0.27,0.16291666,-0.43183333,nan,0
577931079,577930142,527625,0.27041668,0.16558333,-0.43308333,nan,0
577951073,577950139,527625,0.26375,0.16724999,-0.42933333,nan,0
577991195,577990246,527625,0.26624998,0.16516666,-0.43308333,nan,0
578011190,578010253,527625,0.26624998,0.1585,-0.43725,nan,0
578031234,578030301,527625,0.27083334,0.16166666,-0.44016665,nan,0
578051215,578050276,527625,0.27516666,0.15808333,-0.44016665,nan,0
578091075,578090135,527625,0.27391666,0.16041666,-0.44308332,nan,0
578191103,578190140,527625,0.27125,0.15208334,-0.42641667,nan,0
578291078,578290139,527625,0.26683334,0.14416666,-0.43016666,nan,0
578391122,578390139,527625,0.25666666,0.13625,-0.44099998,nan,0
578566793,578565832,527625,0.636,-0.085999995,-0.566,nan,0
578586768,578585831,527625,0.26583332,0.13166666,-0.44099998,nan,0
578606792,578605831,527625,0.26375,0.13208333,-0.44058332,nan,0
578626767,578625830,527625,0.26375,0.126,-0.43891665,nan,0
578646777,578645837,527625,0.25833333,0.12683333,-0.44474998,nan,0
578686767,578685829,527625,0.26266667,0.12641667,-0.431,nan,0
578706782,578705833,527625,0.25933334,0.13,-0.42933333,nan,0
578726756,578725825,527625,0.261,0.13208333,-0.43391666,nan,0
578746830,578745826,527625,0.26291665,0.13041666,-0.42933333,nan,0
578786741,578785795,527625,0.25833333,0.12958333,-0.43475,nan,0
578806805,578805872,527625,0.25791666,0.13833334,-0.44141665,nan,0
578826786,578825836,527625,0.25916666,0.13558333,-0.44099998,nan,0
578846881,578845833,527625,0.25933334,0.13833334,-0.44016665,nan,0
578886858,578885835,527625,0.25625,0.13391666,-0.44391665,nan,0
578906889,578905836,527625,0.25875,0.13625,-0.44349998,nan,0
578926958,578925888,527625,0.25975,0.13308333,-0.446,nan,0
578946996,578945882,527625,0.25558332,0.13391666,-0.43808332,nan,0
578986772,578985827,527625,0.25166667,0.12833333,-0.4455833,nan,0
579006796,579005848,527625,0.25041667,0.13308333,-0.45016667,nan,0
579026810,579025877,527625,0.25433332,0.12916666,-0.44141665,nan,0
579046876,579045931,527625,0.25625,0.12916666,-0.4455833,nan,0
579086900,579085961,527625,0.25708333,0.12725,-0.44183332,nan,0
579106992,579106059,527625,0.25666666,0.13083333,-0.44474998,nan,0
579126989,579126038,527625,0.25516665,0.13041666,-0.44099998,nan,0
579147051,579146114,527625,0.25516665,0.13041666,-0.44683334,nan,0
579186776,579185840,527625,0.25583333,0.12683333,-0.43808332,nan,0
579206792,579205848,527625,0.2575,0.13125,-0.43391666,nan,0
579226785,579225843,527625,0.25349998,0.126,-0.43683332,nan,0
579246867,579245929,527625,0.25558332,0.126,-0.42808333,nan,0
579286772,579285833,527625,0.26375,0.126,-0.44391665,nan,0
579306734,579305802,527625,0.2685,0.12516667,-0.44224998,nan,0
579326770,579325835,527625,0.26641667,0.12516667,-0.44183332,nan,0
579346774,579345834,527625,0.26624998,0.12916666,-0.43725,nan,0
579386780,579385845,527625,0.26058334,0.12641667,-0.43558332,nan,0
579406782,579405832,527625,0.26266667,0.12683333,-0.44183332,nan,0
579426787,579425839,527625,0.26183334,0.13083333,-0.4385,nan,0
579446804,579445872,527625,0.26266667,0.12916666,-0.43975,nan,0
579486775,579485838,527625,0.26141667,0.13308333,-0.436,nan,0
579506784,579505834,527625,0.26266667,0.13208333,-0.43433332,nan,0
579526771,579525833,527625,0.26541665,0.12916666,-0.44308332,nan,0
579546890,579545831,527625,0.26683334,0.13708334,-0.43808332,nan,0
579586971,579585830,527625,0.27,0.1335,-0.436,nan,0
579686801,579685849,527625,0.26683334,0.14,-0.43183333,nan,0
579786982,579786032,527625,0.25516665,0.13958333,-0.43266666,nan,0
579886746,579885806,527625,0.26016667,0.13266666,-0.43391666,nan,0
580062825,580061892,527625,0.261,0.1335,-0.43475,nan,0
580082857,580081923,527625,0.26624998,0.13916667,-0.43391666,nan,0
580102849,580101917,527625,0.26458332,0.14058334,-0.43725,nan,0
580122865,580121896,527625,0.26141667,0.13791667,-0.43808332,nan,0
580143004,580141911,527625,0.26266667,0.14975,-0.43516666,nan,0
580182951,580181891,527625,0.25833333,0.141,-0.42891666,nan,0
580203061,580201888,527625,0.261,0.141,-0.43641666,nan,0
580223053,580221891,527625,0.26183334,0.13958333,-0.43891665,nan,0
580243116,580241937,527625,0.25975,0.13833334,-0.43558332,nan,0
580282825,580281887,527625,0.26624998,0.14225,-0.43058333,nan,0
580302855,580301922,527625,0.265,0.14016667,-0.431,nan,0
580322898,580321966,527625,0.26458332,0.14541666,-0.43225,nan,0
580343353,580342092,527625,0.26583332,0.145,-0.431,nan,0
580383008,580382071,527625,0.26183334,0.14791666,-0.44308332,nan,0
580403097,580402165,527625,0.25708333,0.15183333,-0.44099998,nan,0
580423104,580422169,527625,0.26225,0.14975,-0.43891665,nan,0
580442834,580441891,527625,0.25833333,0.156,-0.44016665,nan,0
580482842,580481902,527625,0.26225,0.15891667,-0.44058332,nan,0
580502842,580501903,527625,0.26225,0.15725,-0.4385,nan,0
580522820,580521886,527625,0.26141667,0.16333333,-0.44391665,nan,0
580542931,580541991,527625,0.25558332,0.16683333,-0.43975,nan,0
580582822,580581889,527625,0.25708333,0.17183334,-0.43475,nan,0
580602833,580601900,527625,0.25583333,0.17583333,-0.43308333,nan,0
580622837,580621898,527625,0.25433332,0.17583333,-0.43516666,nan,0
580642832,580641897,527625,0.25041667,0.17266667,-0.43933332,nan,0
580682822,580681889,527625,0.24833333,0.18683334,-0.44058332,nan,0
580702820,580701887,527625,0.24458332,0.18375,-0.43808332,nan,0
580722830,580721895,527625,0.24291666,0.19291666,-0.44016665,nan,0
580782828,580781895,527625,0.24249999,0.2025,-0.43891665,nan,0
